name,type,source,address,grow,lat,lon,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address_2,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Area
Thaddeus Stevens,School Garden,GrowNYC,"990 Dekalb Ave, Brooklyn, NY 11221, USA",Outdoor,"40.6930667","-73.9347451",BK,"1602","19","303","289","3001","16","36","11221",E217,"81","36","1900","3","03",4B,982 DEKALB AVENUE,R6A,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"105000","118420","118420","0","118420","0","0","0","0","0","2","2",4.00000000000,"0","1",200.00000000000,500.00000000000,193.00000000000,259.17000000000,N,"0",Y,"5","0",589500.00000000000,8262450.00000000000,8262450.00000000000,"1960","2009","0",,,1.13000000000,3.00000000000,0.00000000000,3.00000000000,"3",3016020019.00000000000,"0","0289","1002245","191711",17a,,305 009,"30604",,0.00000000000,,"1",,,21v2,t,40.69286080000,-73.93510880000,,0.00000000000,107880.72262600000
The George E. Wibecan Preparatory Academy,School Garden,GrowNYC,"794 Monroe St, Brooklyn, NY 11221, USA",Outdoor,"40.6881066","-73.92436289999999",BK,"1643","36","303","385","2000","16","41","11221",E222,"81","32","3000","3","03",5A,784 MONROE STREET,R6B,R6A,,,,,,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"59600","43700","43700","0","0","43700","0","0","0","0","2","1",3.00000000000,"0","1",300.00000000000,200.00000000000,300.00000000000,180.00000000000,N,"0",N,"5","0",334350.00000000000,2750400.00000000000,2750400.00000000000,"1962","0","0",,,0.73000000000,2.00000000000,0.00000000000,2.00000000000,"3",3016430036.00000000000,"0","0385","1005210","189979",17a,,305 024,"30605",,0.00000000000,,"1",,,21v2,t,40.68810040000,-73.92442220000,,0.00000000000,62830.57132340000
Gotham Professional Arts Academy,School Garden,GrowNYC,"265 Ralph Ave, Brooklyn, NY 11233, USA",Outdoor,"40.6801961","-73.9214329",BK,"1518","1","303","379","2002","16","41","11233",E222,"81","34","3100","3","03",5B,281 RALPH AVENUE,R6B,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"105000","110965","110965","0","110965","0","0","0","0","0","2","2",4.00000000000,"0","1",200.00000000000,525.00000000000,200.00000000000,289.00000000000,N,"0",N,"3","2",567000.00000000000,5490000.00000000000,5490000.00000000000,"1964","0","0",,,1.06000000000,2.00000000000,0.00000000000,2.00000000000,"3",3015180001.00000000000,"0","0379","1006133","187115",17a,,305 062,"30602",,0.00000000000,,"1",,,21v2,t,40.68023710000,-73.92110340000,,0.00000000000,106472.87949199999
Brighter Choice Community School,School Garden,GrowNYC,"280 Hart St, Brooklyn, NY 11206, USA",Outdoor,"40.69376099999999","-73.9407122",BK,"1773","14","303","281","3000","16","36","11206",L102,"79","36","1900","3","03",1B,280 HART STREET,R6B,R6A,,,,,,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"108000","100320","100320","0","100320","0","0","0","0","0","2","1",3.00000000000,"0","0",540.00000000000,200.00000000000,209.08000000000,160.08000000000,N,"0",Y,"5","0",607500.00000000000,6227550.00000000000,6227550.00000000000,"1950","2018","0",,,0.93000000000,2.00000000000,0.00000000000,2.00000000000,"3",3017730014.00000000000,"0","0281","1000532","191998",13b,Y,303 065,"30609",,0.00000000000,,"1",,,21v2,t,40.69365190000,-73.94128530000,,0.00000000000,108228.12875300000
Parkside Preparatory Academy,School Garden,GrowNYC,"655 Parkside Ave, Brooklyn, NY 11226, USA",Outdoor,"40.6563887","-73.95146179999999",BK,"5050","51","309","802","2001","17","40","11226",L113,"71","35","5400","3","09",3A,697 PARKSIDE AVENUE,M1-1,R6,,,C2-3,,,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"73781","19680","19680","0","0","0","0","0","0","19680","2","1",4.00000000000,"0","1",82.50000000000,172.50000000000,60.00000000000,82.00000000000,N,"0",Y,"3","0",1268550.00000000000,2553750.00000000000,2553750.00000000000,"1992","0","0",,,0.27000000000,0.00000000000,1.00000000000,2.40000000000,"3",3050500051.00000000000,"0","0802","997704","178431",17b,,310 019,"31601",,3050500051.00000000000,08/01/2012,"1",,,21v2,t,40.65641830000,-73.95151050000,,0.00000000000,75392.78918890000
School Garden 006,School Garden,GrowNYC,"43 Snyder Ave, Brooklyn, NY 11226, USA",Outdoor,"40.6491208","-73.9564633",BK,"5103","79","314","794","1003","17","40","11226",E248,"70","35","5400","3","17",4B,2256 BEDFORD AVENUE,C4-4A,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"39597","75595","75595","0","0","0","0","0","0","75595","2","1",4.00000000000,"0","1",197.00000000000,201.00000000000,160.00000000000,160.00000000000,N,"0",N,"5","0",697500.00000000000,9143100.00000000000,9143100.00000000000,"1991","0","0",,,1.91000000000,4.00000000000,4.00000000000,4.00000000000,"3",3051030079.00000000000,"0","0794","996382","175718",17b,Y,310 006,"31602",,0.00000000000,,"1",,,21v2,t,40.64897360000,-73.95628000000,,0.00000000000,41517.63459230000
Dr. Jacqueline Peek-Davis School,School Garden,GrowNYC,"430 Howard Ave, Brooklyn, NY 11233, USA",Outdoor,"40.6730157","-73.919862",BK,"1457","32","316","363","2000","23","41","11233",L176,"73","32","5020","3","16",1B,1438 ST MARKS AVENUE,R6,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"53540","81165","81165","0","0","0","0","0","0","81165","2","1",4.00000000000,"0","1",254.00000000000,218.00000000000,254.00000000000,218.00000000000,E,"1",Y,"4","2",346950.00000000000,8420850.00000000000,8420850.00000000000,"1993","2009","0",,,1.52000000000,2.43000000000,0.00000000000,4.80000000000,"3",3014570032.00000047684,"0","0363","1006419","184520",17a,,307 028,"30509",,0.00000000000,,"1",,,21v2,t,40.67311370000,-73.92008080000,,0.00000000000,55102.97645720000
The Bilingual Center,School Garden,GrowNYC,"1100 E New York Ave, Brooklyn, NY 11212, USA",Outdoor,"40.6654264","-73.92567100000001",BK,"4599","1","317","892","1001","17","41","11212",E283,"67","33","5820","3","17",1A,1096 EAST NEW YORK AVENUE,R6,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"76284","62438","62438","0","0","0","0","0","0","62438","2","2",5.00000000000,"0","3",203.42000000000,400.00000000000,194.50000000000,106.17000000000,N,"1",Y,"3","0",805500.00000000000,4281750.00000000000,4281750.00000000000,"1931","2008","2008",,,0.82000000000,2.43000000000,0.00000000000,4.80000000000,"3",3045990000.99999952316,"0","0892","1004940","181638",17b,,316 041,"31501",,0.00000000000,,"1",,,21v2,t,40.66520690000,-73.92542140000,,0.00000000000,77195.91753809999
Academy of Hospitality and Tourism,School Garden,GrowNYC,"911 Flatbush Ave, Brooklyn, NY 11226, USA",Outdoor,"40.64930349999999","-73.95774899999999",BK,"5103","10","314","794","1003","17","40","11226",E248,"70","35","5400","3","17",4B,2212 BEDFORD AVENUE,C4-4A,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"188890","247400","247400","0","0","0","0","0","0","247400","2","2",5.00000000000,"0","1",283.67000000000,644.00000000000,280.00000000000,70.00000000000,E,"3",Y,"5","2",8075250.00000000000,25175250.00000000000,25175250.00000000000,"1904","2018","0",,INDIVIDUAL LANDMARK,1.31000000000,4.00000000000,4.00000000000,4.00000000000,"3",3051030010.00000047684,"0","0794","996136","175945",16d,Y,310 006,"31602",,0.00000000000,,"1",,,21v2,t,40.64959700000,-73.95716610000,,0.00000000000,187603.94206999999
Isaac Bildersee,School Garden,GrowNYC,"956 E 82nd St, Brooklyn, NY 11236, USA",Outdoor,"40.6348776","-73.9107221",BK,"8018","1","318","956","1000","18","46","11236",L170,"69","33","7510","3","18",2C,956 AVENUE J,R5B,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"140000","161659","161659","0","0","0","0","0","0","161659","2","2",3.00000000000,"0","1",200.00000000000,700.00000000000,162.00000000000,505.00000000000,N,"0",N,"3","0",1615950.00000000000,10418400.00000000000,10418400.00000000000,"1961","2008","2020",,,1.15000000000,1.35000000000,0.00000000000,2.00000000000,"3",3080180001.00000000000,"0","0956","1008891","170779",23c,Y,317 053,"32402",,0.00000000000,,"1",,,21v2,t,40.63539120000,-73.91121940000,,0.00000000000,143156.59678699999
Daniel Mucatel School,School Garden,GrowNYC,"1500 E 92nd St, Brooklyn, NY 11236, USA",Outdoor,"40.6349577","-73.897999",BK,"8256","1","318","1008","1001","18","46","11236",L170,"69","33","7520","3","18",3E,1464 AVENUE M,R4-1,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"85079","103501","103501","0","103501","0","0","0","0","0","2","2",3.00000000000,"0","1",277.17000000000,324.83000000000,190.00000000000,280.00000000000,N,"0",Y,"3","0",834300.00000000000,7668900.00000000000,7668900.00000000000,"1940","0","0",,,1.22000000000,0.75000000000,0.00000000000,2.00000000000,"3",3082560001.00000000000,"0","1008","1012584","170597",23c,,317 064,"32406",,0.00000000000,,"1",,,21v2,t,40.63488060000,-73.89791450000,,0.00000000000,85883.64134089999
Sheldon A. Brookner,School Garden,GrowNYC,"684 Linden Blvd, Brooklyn, NY 11203, USA",Outdoor,"40.6531986","-73.9329511",BK,"4673","1","317","870","2003","18","41","11203",L113,"67","35","5510","3","17",3C,676 LINDEN BOULEVARD,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"64000","54375","54375","0","0","0","0","0","0","54375","2","1",5.00000000000,"0","1",200.00000000000,320.00000000000,145.00000000000,75.00000000000,N,"0",N,"4","0",877500.00000000000,4398750.00000000000,4398750.00000000000,"1931","1998","2020",,,0.85000000000,1.25000000000,0.00000000000,2.00000000000,"3",3046730000.99999952316,"0","0870","1002855","177222",17b,,310 058,"31502",,0.00000000000,,"1",,,21v2,t,40.65309050000,-73.93294910000,,0.00000000000,66457.75468060000
Elsa Ebeling,School Garden,GrowNYC,"4801 Avenue D, Brooklyn, NY 11203, USA",Outdoor,"40.6424792","-73.9307007",BK,"4769","25","317","840","1001","18","45","11203",E255,"67","35","7420","3","17",5E,4801 AVENUE D,R4,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"80000","53360","53360","0","0","0","0","0","0","53360","2","1",3.00000000000,"0","1",400.00000000000,200.00000000000,182.00000000000,165.00000000000,N,"0",N,"3","0",1413000.00000000000,3802950.00000000000,3802950.00000000000,"1926","2011","0",,,0.67000000000,0.75000000000,0.00000000000,2.00000000000,"3",3047690025.00000000000,"0","0840","1003427","173437",23a,,310 077,"31505",,0.00000000000,,"1",,,21v2,t,40.64270030000,-73.93089850000,,0.00000000000,79866.08249220000
The Science and Medicine Middle School,School Garden,GrowNYC,"965 E 107th St, Brooklyn, NY 11236, USA",Outdoor,"40.6474872","-73.8917979",BK,"8215","12","318","984","1000","18","46","11236",L170,"69","33","7520","3","18",1E,963 EAST 107 STREET,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"19000","63313","63313","0","0","0","0","0","0","63313","2","1",4.00000000000,"0","1",170.00000000000,100.00000000000,175.00000000000,100.00000000000,N,"0",N,"5","2",307800.00000000000,7779600.00000000000,7779600.00000000000,"2008","0","0",,,3.33000000000,1.25000000000,0.00000000000,2.00000000000,"3",3082150011.99999952316,"0","0984","1014284","175167",23c,,317 052,"32405",,3082150011.99999952316,09/17/2012,"1",,,21v2,t,40.64741860000,-73.89176920000,,0.00000000000,19181.16868830000
Brooklyn Generation School,School Garden,GrowNYC,"6565 Flatlands Ave, Brooklyn, NY 11236, USA",Outdoor,"40.6336811","-73.91751959999999",BK,"7998","5","318","950","1002","18","46","11236",L170,"69","33","7510","3","18",2C,6565 FLATLANDS AVENUE,C4-2,R5B,,,C2-2,,,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"348435","387706","387706","0","0","0","0","0","0","387706","2","3",4.00000000000,"0","1",769.33000000000,719.25000000000,561.00000000000,538.00000000000,N,"0",Y,"4","0",3441600.00000000000,21928950.00000000000,21928950.00000000000,"1964","2006","2015",,,1.11000000000,2.43000000000,3.40000000000,4.80000000000,"3",3079980005.00000047684,"0","0950","1007226","170333",23a,,315 054,"32402",,0.00000000000,,"1",,,21v2,t,40.63417150000,-73.91721990000,,0.00000000000,594776.55091300001
Middle School for Art and Philosophy,School Garden,GrowNYC,"1084 Lenox Rd, Brooklyn, NY 11212, USA",Outdoor,"40.6579834","-73.92013759999999",BK,"4669","37","317","886","2002","18","41","11212",E283,"67","33","5810","3","17",1B,1080 LENOX ROAD,R6,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"72000","96820","96820","0","0","0","0","0","0","96820","2","1",4.00000000000,"0","1",360.00000000000,200.00000000000,178.75000000000,135.25000000000,N,"0",N,"3","0",1228500.00000000000,8428500.00000000000,8428500.00000000000,"1938","2020","0",,,1.34000000000,2.43000000000,0.00000000000,4.80000000000,"3",3046690037.00000000000,"0","0886","1006497","178908",17b,,316 060,"31502",,0.00000000000,,"1",,,21v2,t,40.65770980000,-73.91981810000,,0.00000000000,72617.89782119999
Warwick,School Garden,GrowNYC,"400 Ashford St, Brooklyn, NY 11207, USA",Outdoor,"40.6725442","-73.8851372",BK,"4015","1","305","1150","2001","19","37","11207",E225,"75","33","6200","3","05",1E,400 ASHFORD STREET,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"45000","78380","78380","0","78380","0","0","0","0","0","2","1",5.00000000000,"0","1",180.00000000000,250.00000000000,166.00000000000,128.00000000000,E,"0",N,"3","0",324000.00000000000,4543650.00000000000,4543650.00000000000,"1908","2007","0",,,1.74000000000,1.25000000000,0.00000000000,2.00000000000,"3",3040150000.99999952316,"0","1150","1016090","184339",17c,,308 015,"31303",,0.00000000000,,"1",,,21v2,t,40.67258740000,-73.88521770000,,0.00000000000,45832.85546840000
Abraham Lincoln,School Garden,GrowNYC,"528 Ridgewood Ave, Brooklyn, NY 11208, USA",Outdoor,"40.6858609","-73.8693804",BK,"4134","20","305","1184","2000","19","37","11208",E236,"75","34","3900","3","05",2C,528 RIDGEWOOD AVENUE,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"34680","106200","106200","0","0","0","0","0","0","106200","2","1",5.00000000000,"0","1",176.69000000000,210.36000000000,172.00000000000,136.00000000000,N,"1",Y,"3","2",390150.00000000000,3928050.00000000000,3928050.00000000000,"1927","2010","0",,,3.06000000000,1.25000000000,0.00000000000,2.00000000000,"3",3041340020.00000000000,"0","1184","1020462","189177",17c,,308 026,"31305",,0.00000000000,,"1",,,21v2,t,40.68584980000,-73.86943080000,,0.00000000000,35420.69812990001
Margaret S. Douglas,School Garden,GrowNYC,"301 Vermont St, Brooklyn, NY 11207, USA",Outdoor,"40.6716865","-73.89333669999999",BK,"3740","1","305","1144","4000","19","42","11207",L103,"75","33","5700","3","05",1C,307 VERMONT STREET,R6,,,,C2-3,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"82400","150792","150792","0","150792","0","0","0","0","0","2","1",4.00000000000,"0","1",206.00000000000,400.00000000000,206.00000000000,183.00000000000,N,"1",N,"3","0",578250.00000000000,11347650.00000000000,11347650.00000000000,"1966","0","0",,,1.83000000000,2.43000000000,0.00000000000,4.80000000000,"3",3037400001.00000000000,"0","1144","1013842","183976",17c,Y,316 018,"31206",,0.00000000000,,"1",,,21v2,t,40.67159890000,-73.89332330000,,0.00000000000,81461.91027769999
Abe Stark,School Garden,GrowNYC,"1400 Granville Payne Ave, Brooklyn, NY 11239, USA",Outdoor,"40.6467211","-73.88182979999999",BK,"4452","25","305","1058.04","4000","19","42","11239",E290,"75","33","6420","3","05",4D,1400 PENNSYLVANIA AVENUE,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"140760","187283","187283","0","187283","0","0","0","0","0","2","1",4.00000000000,"0","0",255.00000000000,552.00000000000,160.33000000000,291.75000000000,N,"0",N,"5","0",1484550.00000000000,12992400.00000000000,12992400.00000000000,"1974","0","0",,,1.33000000000,1.25000000000,0.00000000000,2.00000000000,"3",3044520025.00000000000,"0","105804","1016995","174887",23c,,317 086,"31403",,0.00000000000,,"1",,,21v2,t,40.64664050000,-73.88200110000,,0.00000000000,129960.25442700001
East New York Family Academy,School Garden,GrowNYC,"145 Pennsylvania Ave, Brooklyn, NY 11207, USA",Outdoor,"40.6738372","-73.8960768",BK,"3704","1","305","1144","2002","19","37","11207",L175,"75","33","5700","3","05",1C,147 PENNSYLVANIA AVENUE,R7A,,,,C2-4,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"38500","182588","182588","0","182588","0","0","0","0","0","2","1",5.00000000000,"0","1",350.00000000000,110.00000000000,200.00000000000,100.00000000000,N,"0",N,"3","0",311850.00000000000,11046150.00000000000,11046150.00000000000,"1911","0","0",,,4.74000000000,4.00000000000,0.00000000000,4.00000000000,"3",3037040001.00000000000,"0","1144","1013104","184765",17c,,316 011,"31205",,0.00000000000,,"1",,,21v2,t,40.67376690000,-73.89598030000,,0.00000000000,40955.59795500000
Academy of Innovative Technology,School Garden,GrowNYC,"999 Jamaica Ave, Brooklyn, NY 11208, USA",Outdoor,"40.692915","-73.8690129",BK,"4094","1","305","1180","1000","19","37","11208",E236,"75","34","3900","3","05",2C,985 JAMAICA AVENUE,R3-2,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"275000","405440","405440","0","405440","0","0","0","0","0","2","1",4.00000000000,"0","1",144.92000000000,838.67000000000,280.00000000000,362.00000000000,N,"0",Y,"5","0",1980000.00000000000,20277450.00000000000,20277450.00000000000,"1963","2016","0",,,1.47000000000,0.50000000000,0.00000000000,1.00000000000,"3",3040940001.00000000000,"0","1180","1020525","191670",17c,Y,308 062,"31305",,0.00000000000,,"1",,,21v2,t,40.69269230000,-73.86919020000,,0.00000000000,320457.71672099998
Van Siclen Community Middle School,School Garden,GrowNYC,"800 Van Siclen Ave, Brooklyn, NY 11207, USA",Outdoor,"40.6598585","-73.8855966",BK,"4349","50","305","1104","3004","19","42","11207",L103,"75","33","6420","3","05",4D,788 VAN SICLEN AVENUE,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF PARKS AND RECREATION,"106225","116886","116886","0","116886","0","0","0","0","0","2","1",3.00000000000,"0","1",545.00000000000,280.00000000000,483.00000000000,242.00000000000,N,"0",Y,"5","0",1453500.00000000000,6237000.00000000000,6237000.00000000000,"1930","0","0",,,1.10000000000,1.25000000000,0.00000000000,2.00000000000,"3",3043490050.00000000000,"0","1104","1015950","179655",17d,,317 016,"31402",,0.00000000000,,"1",,,21v2,t,40.65973140000,-73.88574450000,,0.00000000000,104713.26054600000
East New York Elementary School of Excellence,School Garden,GrowNYC,"605 Shepherd Ave, Brooklyn, NY 11208, USA",Outdoor,"40.6694182","-73.8792113",BK,"4069","1","305","1164","3000","19","42","11208",L107,"75","33","6200","3","05",3E,1046 BLAKE AVENUE,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"100000","44950","44950","0","44950","0","0","0","0","0","2","1",4.00000000000,"0","1",200.00000000000,500.00000000000,0.00000000000,0.00000000000,N,"0",N,"3","0",558000.00000000000,2926350.00000000000,2926350.00000000000,"1974","0","0",,,0.45000000000,1.25000000000,0.00000000000,2.00000000000,"3",3040690000.99999952316,"0","1164","1017780","183166",17d,,308 018,"31304",,0.00000000000,,"1",,,21v2,t,40.66936160000,-73.87913120000,,0.00000000000,98150.73152790000
Dr. Irving A Gladstone,School Garden,GrowNYC,"7601 19th Ave, Brooklyn, NY 11214, USA",Outdoor,"40.6112005","-73.9944809",BK,"6239","1","311","274","1000","20","47","11214",L168,"62","31","8300","3","11",2D,7601 19 AVENUE,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"72000","115000","115000","0","115000","0","0","0","0","0","2","1",5.00000000000,"0","1",200.00000000000,360.00000000000,193.50000000000,119.00000000000,N,"1",N,"3","2",1176300.00000000000,7920000.00000000000,7920000.00000000000,"1936","2009","0",,,1.60000000000,1.25000000000,0.00000000000,2.00000000000,"3",3062390000.99999952316,"0","0274","985843","161849",22d,,312 069,"31902",,0.00000000000,,"1",,,21v2,t,40.61091430000,-73.99426260000,,0.00000000000,70576.23584280000
The Montauk,School Garden,GrowNYC,"4200 16th Ave, Brooklyn, NY 11219, USA",Outdoor,"40.6349179","-73.9824083",BK,"5362","21","312","230","1003","20","44","11204",L148,"66","39","6900","3","12",4E,1540 42 STREET,R6,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"84000","170753","170753","0","0","0","0","0","0","170753","2","1",4.00000000000,"0","0",200.33000000000,419.92000000000,180.42000000000,236.50000000000,N,"0",N,"3","0",1471500.00000000000,6183450.00000000000,6183450.00000000000,"1925","2012","0",,,2.03000000000,2.43000000000,0.00000000000,4.80000000000,"3",3053620021.00000000000,"0","0230","989127","170661",22c,,310A007,"31608",,0.00000000000,,"1",,,21v2,t,40.63510020000,-73.98242840000,,0.00000000000,84608.70368019999
The School of Journalism & Technology,School Garden,GrowNYC,"330 59th St, Brooklyn, NY 11220, USA",Outdoor,"40.6419176","-74.0190873",BK,"862","12","307","74","3001","20","38","11220",L114,"72","31","7700","3","07",4C,330 59 STREET,R6A,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"63900","156820","156820","0","156820","0","0","0","0","0","2","1",3.00000000000,"0","2",400.00000000000,200.33000000000,200.00000000000,304.00000000000,N,"0",Y,"3","0",1014750.00000000000,15192900.00000000000,15192900.00000000000,"1979","1993","0",,,2.45000000000,3.00000000000,0.00000000000,3.00000000000,"3",3008620012.00000000000,"0","0074","978878","173152",22a,,306A015,"30308",,0.00000000000,,"1",,,21v2,t,40.64193720000,-74.01935700000,,0.00000000000,65721.68752960002
Nelson A. Rockefeller,School Garden,GrowNYC,"5301 20th Ave, Brooklyn, NY 11204, USA",Outdoor,"40.6228681","-73.97882480000001",BK,"5495","1101","312","464","1006","21","44","11204",E330,"66","31","8110","3","12",4D,5301 53 STREET,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"72108","49072","49072","0","0","0","0","0","0","49072","2","1",3.00000000000,"0","1",200.33000000000,360.00000000000,179.75000000000,91.00000000000,N,"1",N,"5","2",1512000.00000000000,3416850.00000000000,3416850.00000000000,"1928","0","0",,,0.68000000000,1.25000000000,0.00000000000,2.00000000000,"3",3054951101.00000000000,"0","0464","990226","166133",22d,,310A015,"31702",,0.00000000000,,"1",,,21v2,t,40.62267110000,-73.97847280000,,0.00000000000,74992.78200830000
Michael E. Berdy,School Garden,GrowNYC,"3314 Neptune Ave, Brooklyn, NY 11224, USA",Outdoor,"40.5769299","-74.0005238",BK,"7006","1","313","328","3001","21","47","11224",E318,"60","37","9010","3","13",2B,3302 NEPTUNE AVENUE,R5,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"49651","87860","87860","0","0","0","0","0","0","87860","2","1",6.00000000000,"0","1",237.62000000000,250.00000000000,193.50000000000,203.00000000000,E,"1",Y,"3","0",657900.00000000000,4344300.00000000000,4344300.00000000000,"1923","2009","2010",,,1.77000000000,1.25000000000,0.00000000000,2.00000000000,"3",3070060001.00000000000,"0","0328","984127","149410",28d,,318 077,"32103",,3070060001.00000000000,04/30/2014,"1","1","1",21v2,t,40.57677190000,-74.00044280000,,0.00000000000,50061.68431890000
Frederick Wachtel,School Garden,GrowNYC,"1100 Elm Ave, Brooklyn, NY 11230, USA",Outdoor,"40.6165667","-73.9631339",BK,"6740","25","314","768","2007","21","48","11230",L156,"70","35","7310","3","14",4C,1110 EAST 12 STREET,R7A,R4-1,R6,,,,,,,,Y,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"57378","64200","64200","0","64200","0","0","0","0","0","2","1",3.00000000000,"0","0",276.75000000000,207.33000000000,179.42000000000,90.50000000000,N,"0",N,"3","0",1071000.00000000000,4338900.00000000000,4338900.00000000000,"1931","0","0",,,1.12000000000,4.00000000000,0.00000000000,4.00000000000,"3",3067400025.00000000000,"0","0768","994514","163822",22d,,313 043,"32007",,0.00000000000,,"1",,,21v2,t,40.61632400000,-73.96302980000,,0.00000000000,51928.71567480000
William E. Grady Career and Technical Education High School,School Garden,GrowNYC,"25 Brighton 4th Rd, Brooklyn, NY 11235, USA",Outdoor,"40.5829591","-73.96344289999999",BK,"7261","201","313","366","2000","21","48","11235",E245,"60","37","9110","3","13",2A,25 BRIGHTON 4 ROAD,R6,,,,,,OP,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"120310","332328","332328","0","332328","0","0","0","0","0","2","2",3.00000000000,"0","1",454.00000000000,265.00000000000,454.00000000000,244.00000000000,N,"1",Y,"5","0",1358550.00000000000,15132150.00000000000,15132150.00000000000,"1960","0","0",,,2.76000000000,2.43000000000,0.00000000000,4.80000000000,"3",3072610201.00000000000,"0","0366","994315","151780",28c,,318 017,"32109",,0.00000000000,,"1",,"1",21v2,t,40.58327140000,-73.96376450000,,0.00000000000,125386.33769499999
Joseph F Lamb,School Garden,GrowNYC,"2200 Gravesend Neck Rd, Brooklyn, NY 11229, USA",Outdoor,"40.5972728","-73.9484272",BK,"7381","201","315","594.01","1002","22","48","11229",E246,"61","37","8722","3","15",3E,2202 AVENUE V,R4,,,,,,,,,,N,W1,"08","0",C,NYC DEPARTMENT OF EDUCATION,"79266","104375","104375","0","0","0","0","0","0","104375","2","1",5.00000000000,"0","1",200.00000000000,400.00000000000,193.17000000000,162.83000000000,N,"1",Y,"3","0",1581750.00000000000,5407650.00000000000,5407650.00000000000,"1924","1998","0",,,1.32000000000,0.75000000000,0.00000000000,2.00000000000,"3",3073810201.00000000000,"0","059401","998564","156737",29a,,314 015,"32204",,0.00000000000,,"1",,,21v2,t,40.59687150000,-73.94845700000,,0.00000000000,78794.44383170000
